rpid,点赞数量,用户,性别,等级,评论内容,发布时间
142895707472,0,LEOWEP,保密,5,学机械的[doge],5天前发布
142920475424,0,SculkSensor,保密,5,UP主赠言：啊哈哈哈哈哈哈，新视频来咯！,5天前发布
142895794368,0,几近安好灬,男,6,最期待的一集🤤,5天前发布
142987320736,0,風あざみ,男,5,卷积可以看成为源点对场点的贡献之和，而单个源点对场点的贡献则为格林函数或者说是核，通过卷积的傅里叶变换的性质，我们便可以得到源，核，场点三者之间的频谱关系式，故知二即可求一，一般来说核是给定的或是可以测出来的，所以给定源（场点）的信息，便可以得出场点（源）的全部信息。,5天前发布
142919832560,0,弦小怜,保密,5,实际上就是时域的卷积=频域相乘。,5天前发布
142905696032,0,qqqq0246810,女,4,十二月新番霸权[热词系列_热乎],5天前发布
142908325536,0,伪则行,男,4,3000+人[辣眼睛]我何曾见过这场面,5天前发布
142891541008,0,Wander灬,男,6,热乎的！,5天前发布
142922526384,0,哈哈哈哈哈蛤铪哈哈,男,5,如果觉得数学很美 学起来会很幸福 如果是为了应试 就会很痛苦,5天前发布
142927992368,0,摆烂后茶会,保密,5,下期视频什么时候更，概率论还有二十天要考，还来得及吗[doge][doge][doge],5天前发布
142891228560,0,triangle梦,保密,5,[打call],5天前发布
142894503968,0,倔强的参宿四,保密,5,通俗易懂[热词系列_三连],5天前发布
142954610560,0,Blazing_Stellar,保密,5,两个等长数组我第一个反应是异或[笑哭][笑哭],5天前发布
142944463792,0,CK-KAI,男,6,啊啊啊啊为什么要我啃完fft和卷积做project才出视频啊[笑哭],5天前发布
142900717056,0,_cyborg_,保密,6,为什么要翻转一下？不翻转不能乘吗？,5天前发布
142897886976,0,自在Jack,保密,6,这个视频成功引起了我对FFT的兴趣，哈哈,5天前发布
142895401296,0,公孙夕诺,男,6,比我的老师讲的好多了，点赞👍🏻,5天前发布
142894789984,0,架一把长枪,保密,5,标题我还以为那么什么是代价,5天前发布
142970821152,0,Time-时代,男,5,噢噢噢哦哦[打call][打call][打call],5天前发布
142932561776,0,噬枫_233,保密,5,高中生看了感觉像那个概率里的全概率和那个二项式拓展[脱单doge],5天前发布
142909937424,0,Qinzzx,保密,5,概率论和pde中的卷积非常令我confused，然后就刷到了这个视频[喜欢]什么雪中送炭,5天前发布
142892629232,0,白斯基谷,男,5,为什么封面会有卡比呀,5天前发布
142895140032,0,虚像小丑,保密,5,机器视觉的集合,5天前发布
142910318848,0,私聞いて然,男,4,只有我是在学分治的时候学的FFT么[笑哭],5天前发布
142907272624,0,罔夜时Timeberry,女,6,数媒技来了，什么原来我图像处理上上学期就学过了，走了（,5天前发布
142898827360,0,任天島,保密,6,没看太懂，可能需要过段时间再回顾一下。,5天前发布
142900290864,0,HibiscusPalace,保密,5,grant做视频的语速真的是太快了，不看字幕完全来不及听然后理解。,5天前发布
142899937584,0,余弦樱,男,5,卷积我理解过一阵，后来还是在知乎理解的,5天前发布
142892573888,0,渴望飞翔滴喵,保密,6,刚考完啊kora,5天前发布
142903552560,0,叽里咕噜-歪比巴卜,保密,5,还有两天考研[脱单doge]还有三天考信号，等到了,5天前发布
142946928752,0,雨后三摄氏度,保密,5,woc，这东西上热搜，这么硬核？,5天前发布
142895516816,0,混吃等死穷鬼冉某,男,5,学电子的开始疯狂截图[喜欢],5天前发布
142891931168,0,请叫我章章,保密,5,@卷积传媒,5天前发布
142896416240,0,灵秀之韵韵,保密,4,数学系大三生报道! 等我明年大四有空之后， 我很想加入译制字幕组， 看到视频末尾的招募我心动了， 但现在太忙所以没办法.,5天前发布
142944563008,0,王子和公主梦,保密,5,祝两天后的考研数学，出的都会，卷的都对,5天前发布
142896281696,0,换了七个名,男,6,看到带入omega的时候我瞬间感觉豁然开朗，原来fft的算法可以表示的这么直观的吗[笑哭],5天前发布
142897767184,0,溅糠之露,男,5,明天要考数字信号处理，今天就出了这玩意[doge],5天前发布
142894405648,0,柳和川,男,3,看这个视频好像不需要太多基础[脱单doge],5天前发布
142891100688,0,-香餑餑-,保密,6,[喜欢]来了,5天前发布
142901699648,0,cukat92,保密,6,我们计算机讲概率论直接把卷积公式跳过了,5天前发布
142895574864,0,寒林绯月,男,6,艹，原来我们一直用的乘法公式原来也是卷积的结果呀,5天前发布
142900109328,0,短暂,保密,6,这才是值得一键三连的视频，这个视频应该是全网把卷积说得最清楚的视频,5天前发布
142890828416,0,烧风,男,6,来力[脱单doge],5天前发布
142897212560,0,小昵称0852,保密,4,省流：用加法是混合图层，用卷积是正片叠底,5天前发布
142892515376,0,吉姆狼,保密,6,除了让信号更平滑，然后得到一个特征值。不知道卷积怎么用,5天前发布
142892347760,0,Eryc_F,男,6,加滤镜就是卷积[doge],5天前发布
142904343040,0,小老弟动谁哒小鱼干呢,男,6,@冥城煜雨辰 wakuwaku（不明觉厉师兄！！,5天前发布
142911542320,0,奔向梦想的彼岸,保密,5,好难啊[大哭]还好我信号大二考完了[吃瓜],5天前发布
142891010240,0,MACChungking,保密,3,[热词系列_三连][热词表情_哎呦不错哦][热词表情_哎呦不错哦][热词表情_哎呦不错哦][热词表情_哎呦不错哦][热词系列_秀][tv_色],5天前发布
142892218080,0,Lovely丶橘媣丿,男,5,昨天刚考完复变[笑哭][笑哭],5天前发布
142890544336,0,专切小伙伴,男,6,[少年Pi_老鼠汤],5天前发布
142940074448,0,wilsonkf,保密,5,二十年过去了，比忘掉更惨的是，仍然记得，但一次都没用过...,5天前发布
142893552848,0,dz86003,保密,6,卷不好就卷铺盖回家,5天前发布
143535108624,0,水下_打伞,男,6,卷积，卷到累积[抱拳] bushi,1天前发布
142982860592,0,艾V10038,保密,5,奇了怪了，之前考量子力学你们发量子力学的视频，现在学深度学习，还能跟着学[思考],5天前发布
142891357360,0,Aefhmv,保密,5,来了来了，上期就吸引到我了。,5天前发布
142893729040,0,___妖妖___,保密,5,深度学习的朋友们集合[贝拉个性装扮2.0_大聪明],5天前发布
142890522720,0,烟霞X,男,5,来了！,5天前发布
142892523872,0,katerwills,保密,3,要不是老师拖堂..咱肯定第一[大哭],5天前发布
142890621712,0,还有两公里,男,5,卷积[doge],5天前发布
142892413504,0,臭磨碳板的,男,6,发烧的羊看不得这个，会更难受[笑哭],5天前发布
142892058880,0,暮色燃烧3,男,5,这学期学了概率论，求两个二维连续型随机变量和的概率密度函数用到了卷积公式，但是我积分区间不太会划分[辣眼睛]这个卷积公式跟视频里讲的有关系吗,5天前发布
142892519168,0,YZircon,保密,5,CG的朋友们集合[打call],5天前发布
142925526960,0,沈云契,保密,5,ohhhhhhhhhhh,5天前发布
142890827584,0,缺堵,保密,5,处处都是卷积,5天前发布
142896122752,0,炸土豆--,保密,5,给fft[打call][打call][打call],5天前发布
142890514656,0,-bovod-,男,6,刚考完信号与系统😇😇😇,5天前发布
142903234528,0,Muto_66,保密,6,哈哈，signal and system考完啦，让我们看看B站有什么好玩的视频我超，卷！,5天前发布
142890941056,2,哈皮养老院,保密,3,刚进来1播放，退出再来，好么496播放[打call],5天前发布
143190090064,0,林间v,女,5,@艾莉丝在练剑 @以星河为凭,3天前发布
142907957904,0,十禾life,保密,5,@马儿马儿小马儿 奶奶奶奶，我关注的UP主更新啦[脱单doge][脱单doge],5天前发布
142891561840,16,水岷,男,5,卷积就是，哼哼哼，啊啊啊啊啊啊啊(bushi,5天前发布
142891119552,3,0X5A5A57,保密,5,@赤道巡礼 🐟姐来看卡比,5天前发布
142909680592,0,bili_15497632427,保密,2,母函数？,5天前发布
142974886320,0,甜妹收割男高,男,5,我的智商不支持自己看完这个视频，看一半CPU就崩溃了,5天前发布
142950319040,1,__三月末__,男,5,这弹幕我咋感觉连微分方程都没学过啊，也太大惊小怪了。。。,5天前发布
142998069568,0,大菠萝放弃在公园下棋,保密,5,怀疑自己了[微笑]感觉弹幕都明白了，我脑子还是和一团浆糊一样[笑哭],5天前发布
142959918080,0,和汐星遥,男,5,视频不错，就是弹幕太低龄了影响观感，建议关闭弹幕食用,5天前发布
