rpid,点赞数量,用户,性别,等级,评论内容,发布时间
2065996725,1117,七夜殛月,保密,6,很抱歉，我在这里借题发挥，提起一些无关痛痒的话题关于在很多数学科普视屏中评论与弹幕可能有这样一种风气（当然，其实3B1B这边这些东西都是几乎没有的）——当你谈论一个高中生能理解的数学时，他们就提起高考。当你谈到一个高中生不能理解的问题时，他们就说高数。然而，对于真正大研习数学的学生而言，高考只是求学路上的敲门砖。而高数是整个大学里最简单的数学课程，甚至于实变泛函高概都是一样，对于那些留在象牙塔里的人来说，学过十遍的他们也一样会说“it is basic.”当然，人都是成长的生物，完成高考也好，结了数分课程也好，都是一件那个阶段中很有成就感的事情，所以让一些人津津乐道，这是无可厚非的。和这个视屏一样，当解决了一个小问题，学会了一种学数的技巧，或者找到一种新的数学观念，这往往并非说明成就了什么而只是刚刚学会用火。作者能在有限的时间里告诉你的是这背后还能有多少你没有发现的广阔新世界。应试的教学会让人产生一种——我结课了，考好了我就冲过终点的错觉——但这根本上就是个误导。对于真正留在数学里的人都会明白，这根本只是刚刚穿上跑鞋在起跑线上摆正了姿势，不至于你让穿凉拖甚至用手去参加数学长跑。数学科普数作者并不会要求人人都懂数学，但至少也不会希望观众对数学仍然抱着一个很局外人的“肤浅”心态，这种精神不也是数学科普视频的一部分么？另外，math exchange是个很好地方，对于任何一个学习者而言，我推荐有事没事都可以上去逛逛。,1156天前发布
2065687140,592,笨蛋猪头倒栽葱H,保密,6,呜哇我不要学什么鬼数论哇[大哭]等等，呜哇这好好玩我要学哇[大笑],1156天前发布
2116932295,704,野毛虫,保密,5,小学发现浮力定律并想到大气浮力……该死，阿基米德早发现了小学萌生三角函数表思路……该死，前人早发现了初中自己独立创建极坐标……该死，前人又发现了初三从数量现象推出平方差公式……该死，初二学过的高中因为打赌说所有物理结论都可以公式化，通宵自己独立创建柱坐标系并将磁通量与感应电场公式化(前半夜因为走弯路顺便创建了空间球坐标系)从初中开始感兴趣函数的曲线长度，高二时摸到了积分的门槛……🤔从小学第一次发现凹面镜成虚像到大学完整总结光场显示技术……………………[灵魂出窍]小时候以为世界等着我去探索，长大了才发现，几千块的工资就可以把我锁在出租屋，这很真实,1135天前发布
2065695295,436,喷出一口老血,男,6,提示：π的多少整数倍的值最接近另一个整数?这便是这道题的答案,1156天前发布
2065770512,279,JackCommandBlock,男,5,22/7、355/113分别为祖冲之对圆周率的约率和密率！,1156天前发布
2065724699,303,蓝翔守夜人,男,6,手里的微积分，线性代数，概率论与数理统计一下子就不难了呢[囧][囧],1156天前发布
2066463297,168,南墙橘猫,保密,6,中国的教育缺乏启发式教学，课本上大多数只是摆出了公式和定义，但是至于这些公式定义是如何来的，有什么历史渊源，和前人是如何想出来的。提到这些的确实少之又少甚至只字未提。这就是为什么大多数人都觉得数学枯燥的原因。,1156天前发布
2065956654,205,账号已注销,保密,0,最后一段话说得太有道理了。我记得我第一次看的3b1b的视频是求球体内接四面体过球心的概率，我当时连连拍案叫绝，因为我自己以前就想过在圆那部分的思路，而且那两种方法都是自己想到过的，我还总结了一些规律，譬如0维图形（点）过中心的几率就是100%，1维（线）过中心就是50%，二维是25%，我就想知道3维是不是1/8，结果居然在b站上看到了自己的疑问，天啊当时真的是“一见如故”，一见如故啊。,1156天前发布
2066074652,158,Dlofinamme,保密,6,本科生应该干什么：学习极限→微分/代数→测度→积分→……你在干什么：看3b1b→思考数的问题→代数/数论→ZFC→……,1156天前发布
2065665141,94,Solara570,男,6,记得看看置顶评论里面的纠错,1156天前发布
2065758899,91,听風ting,保密,5,我有一种素数'强迫症'，生活中涉及数字，比如音量，能调节为素数值就调，不能就找n的n次方。→_→←_←,1156天前发布
2219987822,86,千言剑圣,保密,3,我从一个东方视频来的，数学的用处，这两个up都是大佬啊,1094天前发布
2104789745,53,小渊xyz,保密,6,境符「波与粒的境界」,1140天前发布
2065756700,79,re友人A,男,6,“诚然，通过课堂或者教科书，你可以学到大量精炼之后的重要结论，也更难走进无趣的死胡同。但是自己重新发现这些概念也很重要”,1156天前发布
2065663518,66,名侦探秀儿,保密,6,我在不断后仰试图让图案动起来~~[蛆音娘_机智][蛆音娘_机智],1156天前发布
2065709782,42,Sebastian-Nura,保密,6,这一期的内容结合图像还是很好理解的[吃瓜]作为科普完全足够了，不过作为数学专业学生表示：代数数论就nm[灵魂出窍],1156天前发布
2067038816,39,婷婷大懒教,保密,5,当n足够大时，xπ×2^n≈y×2^n因为存在一个数N，使得Ω×2^N＞t意味着当n足够大时，差距将拉开超过tt为2时，那时候的数所在的角度已经和710差了大半圈了(Q2)由于指数爆炸，Ω也将随n越拉越大所在的螺旋也将越来弯当螺旋很弯的时候就可以近似圆越近似圆，就越看不出来这以前是个螺旋了也就是为什么视频里的视野每次拓宽的时候，6螺旋和44螺旋都"消失"了(Q1),1156天前发布
2066544699,17,甜甜草酿鸡,男,6,我看过一个视频，地球是以太阳为中心螺旋运动，太阳以银河系中心做螺旋运动，而银河系很有可能也是围着某个点螺旋着，生物的DNA可能就是宇宙螺旋运动出来的，所有生物的DNA螺旋角度是36° 螺旋十圈就是360°所以说数学或许含有一部分宇宙的本质,1156天前发布
2111625298,25,好名字都被占了系列,保密,6,感谢数学让我知道了人与人的智商差距能比人与狗的智商差距还大[笑哭],1138天前发布
2130069596,9,芜湖-起飞喽,男,5,//mr.baidu.com/p96ixr6?f=cp&u=be449bef7ed50b9d           up，你视频被百度用户大量播放，不知道是不是你本人，不是的话就说明被盗了，注意维权哦,1130天前发布
2065793186,31,蒂芙莱苛薙德,保密,5,想起了高中拿模10中1，3，7，9同余类推质数推到2000左右，我是一个数学差生，但是很多思考居然也碰到了一些奇妙的理论。,1156天前发布
2066046864,11,守护最好的彩师傅,保密,5,实际上，根据戴德金分割法，你永远也找不到在x轴上分布的素数，只能无穷逼近,1156天前发布
2223206443,37,念月竹,保密,6,東 方 p r o j e c t,1093天前发布
2436978872,27,PERFEIUEP,男,6,我一个东方的怎么跑这来了？,1035天前发布
2068470755,8,CHINA·GOVERNMENT,保密,6,突然有个设想，如果规定极坐标弧度一圈是6，那这些点就会分布在一条直线上,1155天前发布
2065668022,8,理塘丁真_0fficial,男,5,爷关更[吃瓜],1156天前发布
2067115156,19,纯全三色对对和,保密,6,刚开始以为要打开新世界的大门了，然后一顿分析，结果发现螺旋线的形成是trivial的……可能这就是数学吧,1156天前发布
2065798236,7,一局清风,男,6,我在没看这个之前，也在考虑素数的分布，原来一百多年前就研究完了。孪生素数的分布我也在考虑。看到用到复分析，虽然还不知道具体过程，但是的确跟我考虑的另一个问题有关。简单讲就是能量的值的单位是i，在物理学中，它与另外两个值构成了(x，y，z)的三元数，x，y，z∈R，Y＝yi，X＝x，Z＝z，(X，Y，Z)就是物质的性质。,1156天前发布
2065720203,22,-マキ-,女,6,爷爷，你关注的up更新了！终于明白为啥爷爷头发这么少了！[doge][doge][doge],1156天前发布
2295538103,5,教皇12396,保密,5,东方玩家,1068天前发布
2238148233,18,邹零露,保密,6,小学时用一个暑假分析了多项式的幂的运算搞出了杨辉三角，更早些时候研究出了了乘一个数与除另一个结果一样之间的关系，在小学最后的期末考试的那天摸到了三角函数的边。然后家里装了电脑，然后我在数学上的探索就少于时政。最后的探索是初二买了一本几何原本，然后彻底废了,1087天前发布
2066088076,5,像树一样严肃而安静,男,5,一人血书概率论,1156天前发布
2098743796,18,Cross_Gateway,保密,5,up你的两个物块相撞算π被选入了数竞集训队每人要交的例题[滑稽],1143天前发布
4048532477,4,不要放海带,男,5,啊~这种视频看着真的爽，但是还要看字幕，中国科普何时能崛起啊[大哭],694天前发布
2066146060,21,无影,男,6,小学五年级的时候，因为学了圆的面积计算方法（无限分割成无数个小三角形）和正方体体积计算方法（然后利用正方体求出了**锥体积计算方法，并且利用三角形拼接自己推广到了任意棱锥甚至任意底的锥的体积计算方法）。然后用类似的思想，结合把a^2-b^2=(a+b)(a-b)这个公式，自己顺利推导出了球的体积，再推广出了微分与积分的计算方法。还有比如虚数，也是初中没有任何人教的情况下，自己发明了一个ax+by计算法，发现乘法在平面上展现出旋转的含义，然后反向思考会不会这就是所谓的虚数，再然后学到三角函数时直接拿（cosα+sinαi）×（cosβ+sinβi）求出了三角函数角度加减公式。并且在后面思考出了立体坐标四元数旋转的公式……这大概就是末尾所说的，保持对一个看似小的问题保持好奇心，最后有可能会收获意想不到的结果吧。,1156天前发布
4094742633,5,kakaluoto,保密,6,好奇搜了一下视频里面其中一篇论文的华人作者以下摘自百度百科张益唐词条：“对于他为何长达20年没有回国，张益唐有一段话，耐人寻味，他说：世俗压力太大了，你躲不开的，你要不出论文，你就会怎么样怎么样。我自己可以沉住气，我不要这些东西，但你的家人、亲朋好友不答应，在美国就没有这个问题。我欣赏美国的地方是你在一个快餐店打工，在一个超级市场收钱，没有人看不起你。在美国我还是我，但回了中国我就不是我了。",687天前发布
2261435624,15,洛天依゚゚゚゚゚゚゚,保密,5,波 与 粒 的 境 界,1079天前发布
4634518111,3,ステレオジュブナイル,保密,5,这个世界上还是有许多远离人心的纯粹的美等待着我们去发现的，请不要失去希望。（希望我能完成理想）,579天前发布
2092206020,12,The_KOG,保密,6,哈哈哈， 今天在这评论区里算是见识了什么叫学科鄙视链， 哈哈哈， 对他人的学科有一些皮毛的了解就认为其简单， 哈哈哈,1146天前发布
2068566835,10,在逃精神病院长,男,6,可能这就是数学家脑子看到的数字，而我的脑子就是一个数字数列[无语],1155天前发布
2066463955,3,景育,保密,6,这样可视化素数分布的方法，非常惊叹！,1156天前发布
2066399904,3,trasondtrasond,保密,5,素数分布和pi一样，目前人没发现没有规律,1156天前发布
2066187588,13,Phantom_T,保密,6,“诚然，通过课堂或者教科书，你可以学到大量精炼之后的重要结论，也更难走进无趣的死胡同。但是自己重新发现这些概念也很重要”有这样的感受，如果对一个方面有所兴趣，并尝试根据已有的知识进行逻辑推导，就有可能去在了解新的知识之前发现他，如果再学习到类似内容的时候，就会产生共鸣，也会自然的明白前人为什么会这样做这样定义了。,1156天前发布
2066144639,3,JustinRochester,男,6,OI选手极其满足。看到狄利克雷的第一反应是狄利克雷卷积[尴尬],1156天前发布
2066036633,3,辞小柜,保密,6,脑子里就蹦出个斐波那契 弟归 然后冒烟,1156天前发布
2065750052,13,secancpu,男,5,打开视频，一键三连，看眼评论，退出视频，一气呵成。,1156天前发布
2205966799,10,温柔坚强的茉茉SAMA,保密,6,额，原来只是由极坐标导致的视觉误差。放大后的也不是直线，在更大的视觉范围内，还是旋，跟最开始的两步的形成原因是一致的。,1099天前发布
5225451908,4,无魄之魂,保密,4,有些弹幕真的恶心到我了，这是数学科普视频，还“遇事不决量子力学”，这之间能扯上什么关系?我知道这是在玩梗，但要分场合也要有限度。你们口中肆意玩弄的学科名词是别人用一生探索和发展的，是严谨而富有意义的，怎么在键盘侠手上就成了掩饰无知的笑话了?但凡你有一丁点近现代物理知识，也会对那庞大的物理大厦抱有敬畏之心，也不至于卖弄自己的无知，还以此为荣。多读书，少玩梗，多在脑子里塞点真金实银，而不是破铜烂铁，就算不为了自己也要为了别人，不是所有人都喜欢像傻子一样模仿别人自以为潮流的话语，哗众取宠的动作。,494天前发布
3406340125,10,比比帅比,男,5,我不知道弹幕里说“这就是科学教徒吗”的人是什么意思[笑],856天前发布
2808629492,4,自古评论出奇才,保密,5,我数学这么差我已经不配成为车万人了[大哭][大哭][大哭],973天前发布
2065962560,10,月上弦下月上弦,男,6,即便很随便的研究数字，只要不是太过随便，就很有可能遇见有意义的问题。说的太好了求把这个视频顶上主页吧！,1156天前发布
94246927344,2,侃侃而爷,男,4,任何有一定规矩的数列用极坐标都会呈现这种效果好吧[笑哭]，因为本质就是在螺旋上面取点，放远了看都是一样的,389天前发布
3257314303,2,南斗弥,保密,4,哦，爽，币无了,882天前发布
2575038679,2,爱发评论的人,男,5,科普一点数学术语简化剩余系：把剩余系中与模数互质的数留下组成的剩余系,1011天前发布
2302866275,12,NEvERWin_韩韩,女,6,"这破数学有什么用?你买菜也不用解方程。"现在我要为自己的无知道歉，数学真的是好神奇，好深邃。这个世界还有太多太多太多我要学的东西了啊，我会好好学习，考个好大学，继续，无穷尽的学习下去！加油！,1066天前发布
2219107203,2,回到2O48,男,5,糟了，有人忘记密码了,1094天前发布
2110642102,10,虚无闲,男,6,假如把这素数的分布放在3维视角里又是什么样的[妙啊],1138天前发布
2066640593,2,邱莫言I,保密,5,看完之后我得到一个结论  这人英语说的真好[抠鼻],1156天前发布
2066243415,2,圣代°,保密,6,前一阵子刚学过，但是真没想到这种题可以用模m剩余类环去解释，真的妙啊，这就是知识点都学过，但问题就是不会解(>_>),1156天前发布
2066183782,2,SylarWuuu,男,6,讲的蛮好啊，之前做数据加密的时候就接触到了，原来看的时候理解了半天，这个还是讲的蛮生动易懂的。,1156天前发布
2066064036,2,ykls伊卡的小纵之y,保密,5,一年更一次，一更看一年（⌒▽⌒）,1156天前发布
2065888350,2,月光闪耀魔群,男,6,大三了商科专业没数学相关课程了，可我居然迷上了up的论证，即使是大篇幅的看不懂也愿意看完。。（算是感受一下数学的魅力吧）,1156天前发布
2065883213,10,MiniLu挺胖,男,5,不懂就问，费马警告什么梗？,1156天前发布
2065728338,2,闵行老实人,男,6,数学可太美了,1156天前发布
2065653631,2,Violynx小提青,男,5,沙发,1156天前发布
3483581208,3,唐猫刀,男,5,我想问一下弹幕那些学历比我高的大佬们在那刷晦涩难懂的解法是出于什么目的？3B1B不就是想不用难懂的方法来让我们这些学识不咋多的人懂吗？🌝,838天前发布
93638361424,1,内田补水鸟丶,男,6,先前的我，通过小说天才基本法，通过老林的话，了解到了一点数学之美以及其背后，而这个视频，是真正让我体会到了老林的话，这是多么的棒啊，这就是数学呀,395天前发布
93565992704,1,白色飞鱼,男,5,视频最后说的那些话非常重要，这也就是少数情况下，不同的科学家独立地几乎同时间发现相同的定理，这种有趣又不可思议情况发生的原理。同样的，生活中我们也是如此，并非一定是某人发现一个好办法而其他人都没有想到，这是狂妄自大的、愚昧无知的。现代社会巨量的免费知识随处可得，人们的头脑和视野前所未有地开阔，唯一能够阻挠我们的其实是自己。大部分科学家开始时并不比你更聪明只是更努力，经过长期努力勇于探索之后，“进化”的结果就是远超过你。所以，不要崇拜不要畏惧不要盲从，从自我出发找出你心中的世界规律！,396天前发布
5846793631,1,小无极,保密,5,LCJ猜想：素数的极坐标分布1.跟银河系里的每个星球一一对应；2.跟人手指的指纹形状以及头顶的旋有神秘联系,396天前发布
5695729697,1,fover龙皇,男,6,so be playful.太妙的结尾了,421天前发布
5299307132,1,小无极,保密,5,按照银河系的样子排的,485天前发布
4752104477,1,亦泊啊,男,4,最后一段真的深有同感。从小到大学数学和物理等知识真的很多时候我会在学到某一知识前先思考过相关的问题，甚至有的时候发现自己在学到某一知识前就先自己想出来了（当然不会是一些很开创性的知识）。虽然我是在现有的发展完备的知识理论体系下，想出了一些前人在一无所知时想出来的东西，但在看到这个我已经想出来的东西出现在课本上是，还是会有一种自我震撼和满足的快感。,558天前发布
4595296124,1,_樱桃芭蕉_,男,5,莫名想起了zata函数的非平凡零点,587天前发布
4333125641,1,paulyc2,保密,5,认为像波粒的，可以康康这个BV1xp4y117nu,640天前发布
2423072506,1,好吧取个名字那么难,男,6,啊，搞了三年数竞表示很亲切,1038天前发布
2304355943,1,exe19890522,保密,5,怪不得新年祭的时候有人说到b站是一个学习的网站，我靠，都学到高数了啊。,1065天前发布
2232628346,1,MissingNo゛,保密,5,uram nb,1089天前发布
2126322773,1,链路层,保密,6,数学的研究就是研究描述世界的预言，太酷了,1131天前发布
2111699374,1,天理晶婍月神媞,女,5,圣痕[惊喜]通路,1138天前发布
2106696123,1,张北海,保密,6,已直接收藏,1140天前发布
2103238661,1,l凯尔希的老公l,保密,6,数学有时候真的很美丽，代数学与几何学结合起来可以剖析世界很多现象的本质，只是我学的不好T_T,1141天前发布
2097783755,1,看口累提督,男,6,概率论在做了在做了，你pi哥哥有骗过你吗？,1144天前发布
2073893317,1,飙液氮,保密,5,如果把电路按这样排会怎么样,1153天前发布
2072196445,1,Te1o,保密,6,封面图我前几天做梦梦到了,1153天前发布
2069614394,1,今年哈格,女,6,把所有非素数链接意思看起来也是这个效果,1155天前发布
2069338514,1,被生活磨平了虎牙,女,5,有生之年，一定要看懂,1155天前发布
2068533360,1,_节奏大师__,保密,6,哇，请问这期的图是用什么画的呀(｀・ω・´),1155天前发布
2067947930,1,陈皮绿豆鸽子汤,保密,5,关注了，希望能有用上的一天(来自江苏学子),1155天前发布
2067159718,1,SmileMachine,男,6,视频中提到的连分数视频：av40753636,1156天前发布
2067088408,1,心を燃やせ,男,4,来啦,1156天前发布
2067087962,1,从前来的巫师,男,5,我进来就看看这个漩涡，让你就退了……拜拜数学老师，数学课代表们,1156天前发布
2066525298,1,宫琦不太俊,保密,5,宽恕之网,1156天前发布
2066464307,1,猎光者syl,男,5,宇宙-基于数学的无情暴力运算的科学机器,1156天前发布
2066168705,1,Phantom_T,保密,6,一个字：爽,1156天前发布
2065972862,1,agent鹏,保密,6,每次看完都觉得自己这么多年的学白上了。,1156天前发布
2065970751,1,风铃草yyp,男,5,来了老弟[画风突变],1156天前发布
2065969739,1,Brains,男,6,我说这个声音怎么听着耳熟，太像谜之声了,1156天前发布
2065963057,1,朵朵甜Official,女,6,数学真不愧是宇宙学科,1156天前发布
2065855679,1,奇迹喵p,保密,6,下饭，三连了[2233娘_耶],1156天前发布
2065777854,1,土豆人MONO,保密,5,emmm这次更新有点划 其实可以顺便讲讲lionville数的,1156天前发布
2065752216,1,信息孤岛化战略总部,保密,6,什么电脑啊，家里有矿[妙啊],1156天前发布
2065741807,1,圣刻seicoku,男,6,(=・ω・=)对于上面的这些点，用复数坐标表示，是不是an=n*e^（ni）？,1156天前发布
2065741417,1,41MR_MAVE,保密,6,高考前看3B1B只是图个乐上了大学开始学习更高深的数学之后才发现数学的美,1156天前发布
2065740523,1,Peter-老P,男,6,这个我知道！在rsa加密里面有讲到。phi（710）：710=71*5*2phi（710）=（71-1）*（5-1）*（2-1）=70*4=280,1156天前发布
2065738317,1,extremelake,保密,6,数学就是自己挖个坑，再填好,1156天前发布
2065674524,1,cigar666,保密,6,终于又更新了，抢个前排[吃瓜],1156天前发布
2065665833,1,不妙脆角,保密,6,来了[吃瓜]你为什么在我列表里,1156天前发布
2065659698,1,Lyzen256,保密,6,开篇语好押韵[2233娘_大笑],1156天前发布
2065657465,1,买书如山倒读书如抽丝,男,6,更新啦,1156天前发布
123731136272,1,b站阅读者,保密,4,极坐标(p，p)两个相同素数  素数集合  如此美妙啊！,148天前发布
102096034688,1,寻末言,女,4,有没有中文的？我听英文，看着字幕跟不上。[捂脸][doge],320天前发布
