rpid,点赞数量,用户,性别,等级,评论内容,发布时间
141003252368,0,沐雨寻花,男,6,对于数学天才来说，这就像一加一等于二一样显然；对于普通人，则要通过这么多的动画才解释清楚,17天前发布
140982862736,0,clearskia,男,6,很难想象18世纪的人类就已经能发现如此美妙的东西甚至直到21世纪还在折磨一堆大学生[笑哭],17天前发布
140807871088,1,浦东新区,男,5,在知乎也看过这个反例,18天前发布
140839964960,0,弒神の說傳,保密,6,最害怕的一积[三星堆],18天前发布
140984553552,0,-Landau,男,5,傅立叶变换是整个数学中最重要的变换，没有之一。,17天前发布
140842488880,0,Llb_Gaming怀念,保密,5,上了大学，终于能看懂视频了[大哭],18天前发布
140844271056,0,拟身怪乖宝宝,保密,5,时域卷积 -- 频域相乘,18天前发布
140961574560,0,qishipai,男,5,时域卷频域乘，频域卷时域乘，高中了解过，但现在又被它震憾到了,17天前发布
140981243136,0,bili_67978493033,保密,3,真不错，刚才才复习完信号与系统，就给我推了个视频😢,17天前发布
140854678720,0,月岛浪音,男,5,看到一半就反应过来了，窗口是sinc的频谱，时域相乘对应频域卷积，积分是提取直流分量，相对于在频域取0处的值,18天前发布
140814011744,0,伊卡斯dream,保密,5,[打call]太棒了,18天前发布
140876430656,0,DeltaQuark,保密,3,盲目三连！[打call][打call][打call],18天前发布
140891186624,0,天天无聊真君,男,5,[笑哭][笑哭]这学期大二学现代光学傅立叶变换这玩意看到就头疼[辣眼睛],18天前发布
140814078800,0,米夜君,男,5,这个可以 用到了,18天前发布
140840543248,0,Time-时代,男,5,[热词系列_知识增加][热词系列_好耶][热词系列_你币有了],18天前发布
140878136480,0,ONEOKROCKer,男,6,我第一反应是写代码的时候精度不够，又想了一下是精度太够，果然是数学的问题[脱单doge],18天前发布
140833420992,0,Kyriosliz,保密,5,我的头好痒，要长脑子了🧠,18天前发布
140819782096,0,学生小李2004,保密,4,所以sinx/x的广义积分怎么算,18天前发布
143458014896,1,毛线君万安,男,5,首页为啥会给我推荐这个，b站你这么看得起我么，你觉得我能看得懂是么[tv_生气],1天前发布
140862890016,0,我哪骄傲了,男,4,4分的翻译错了，是乘上不是都乘上,18天前发布
140818254368,0,_樱桃芭蕉_,男,5,up活了，up活了[星星眼],18天前发布
140841317664,0,和5566一起睡觉,保密,5,推到我首页了我还看完了我果然不是学数学的料,18天前发布
140833288896,0,cookieieieieieie,保密,5,想知道这种数学知识在哪些书里能系统的学到啊（大学牲）,18天前发布
140823755248,0,風みたいに自由,保密,4,经典考研休息区,18天前发布
140812499200,0,别只会浪费时间,保密,3,等你不知道多少年了,18天前发布
140828402192,0,老师好我叫乔校长,保密,4,因为傅里叶变换之后，在频域的零点取值不再是1。,18天前发布
140834402128,0,爱打球的Chisato,男,5,这不出进今年的微积分a期末我不是很认可[原神_欸嘿],18天前发布
140840271520,0,伽马积分粤语声优,男,4,//www.bilibili.com/video/BV13P4y1U75M这是我做的高等数学视频，与你的是同类型的替身[doge],18天前发布
140823084272,0,6233624_bili,保密,5,刚好最近看了傅立叶和FFT...结果这里最后又推了FFT...有没有这么巧...,18天前发布
140830850304,0,孤汪蚊子,保密,3,可以，在傅立叶变换之前还能听懂，之后我就只有困意了哈哈哈,18天前发布
140829518560,0,露娜蒂可,保密,6,好了，看到傅里叶变换和卷积就可以结束了[滑稽]后面的区域以后再来探索吧,18天前发布
140839211920,0,悄悄的做一只红字菌~,保密,6,说实话没读过高数，确实不太懂具体在讲什么，但是配上图之后大概知道发生了什么事....,18天前发布
140846886720,0,happy19941010,保密,5,为什么当x=0的时候sin(x)/x=1啊？,18天前发布
140809423376,0,最后的罗德里亚,保密,6,啊？,18天前发布
140823540832,0,奇树小男友,保密,6,如果没学过傅里叶变换的话其实挺难听懂的,18天前发布
140808779472,0,尤达喵喵喵喵,保密,3,哈哈哈哈,18天前发布
140812453440,0,Wag_Ho,男,5,所以那个积分的求法呢……忘了吗,18天前发布
140809820944,0,bysdxt,男,6,[大哭]下期呢,18天前发布
140983286576,0,clearskia,男,6,最开始接触的时候会非常不习惯，因为频域不像时域一样，能给人直观的感受，你会疑惑“为啥好端端的时域不用，非得研究个频域呢？”但越深入就越能感受到它的强大，最直观的一点就在于能将卷积转化为乘法运算，真是大大减少了计算量和分析的难度,17天前发布
140992280928,0,人活着就是为了DD,保密,4,我有个想法，如果sinx底下分母的参数也是一个连续变化的会发生什么,17天前发布
140808490992,0,羔qaq,保密,5,[热词系列_知识增加][热词系列_爷青回],18天前发布
140807870608,0,-渐渐被你吸引-,保密,4,哈哈[doge],18天前发布
140812773056,0,普通的白咕咕,保密,6,我第一次知道傅立叶变换可以变成分段函数[藏狐],18天前发布
140816909072,0,十亿世界,男,6,就是喜欢这种只超过一点点知识水平但没完全超的视频[脱单doge],18天前发布
140807567056,0,东更星,保密,5,[热词系列_爷关更],18天前发布
141131251872,0,_蔡宝智_,男,6,省流：1/3+1/5+1/7+1/9+1/11+1/13<1而1/3+1/5+1/7+1/9+1/11+1/13+1/15>1,16天前发布
140807352272,0,幽帘幽梦,男,5,哇更新了[白色情人节_好耶],18天前发布
140807442144,0,__废话君__,男,3,[doge],18天前发布
140807858512,0,廿载承一诺,保密,3,我超，你还会更新？？,18天前发布
140807288208,0,GD迷茫的路人,男,5,更新了！,18天前发布
140810684816,4,尘落安宁,保密,6,如果它在变小的话，那如果直接乘到∞呢，结果会是0吗,18天前发布
140807981568,0,账号己注销,保密,6,我记得有个式子 用到了0~9这些数字 乘方什么的 然后求出来的和e只差一点点 好像是10^-14这个数量级想不起来了,18天前发布
141078699024,1,宗师级钓鱼传说,男,5,可怕的大数据，刚刚才在看傅里叶变换就看到这个视频了,16天前发布
141083489824,0,在下狂风,保密,5,终于找到一个没有人在弹幕里发睡觉相关玩梗的数学视频了,16天前发布
140829392656,0,诗鸽鸽,保密,3,惊了，第一次见到学习视频上热门，老喜欢这个UP了[给心心],18天前发布
140849785088,0,花华青衣,男,6,弹幕交流太费劲 有没有直接在动画里提问题，做标记的方法，大神们能做出这种方法吗,18天前发布
141136196112,0,肥肥仓鼠HugeHamster,保密,6,催眠[脱单doge],16天前发布
140831231440,0,tobiasfate17,保密,5,唉，刚复习完数字信号处理想放松一下，看到这个,18天前发布
140820981632,0,だだ可愛さん,男,5,我是不是可以理解为dx是有最小区间的[思考]才导致积分的结果变小了一点,18天前发布
140866602832,1,小約翰坷罕,保密,2,这弹幕[辣眼睛]洛必达求sinx/x，就是会循环论证啊，还有人杠,18天前发布
140926045696,0,玩个球球12,保密,4,羡慕你们这些弹幕评论，只有我在看天书，还看完了吗？,17天前发布
140857469136,0,联络远方の信使,保密,6,举办了，迫害强迫症，这地球没法呆了[doge],18天前发布
140866133936,0,搞怪的游侠,保密,4,//b23.tv/BV1HR4y1f7Qx [doge]这是B站大佬搬运的没有翻译的下期视频,18天前发布
